	player	nationality	position	squad	age	birth_year	games	games_starts	minutes	goals	assists	pens_made	pens_att	cards_yellow	cards_red	goals_per90	assists_per90	goals_assists_per90	goals_pens_per90	goals_assists_pens_per90	xg	npxg	xa	xg_per90	xa_per90	xg_xa_per90	npxg_per90	npxg_xa_per90	minutes_90s	shots_total	shots_on_target	shots_free_kicks	shots_on_target_pct	shots_total_per90	shots_on_target_per90	goals_per_shot	goals_per_shot_on_target	npxg_per_shot	xg_net	npxg_net	passes_completed	passes	passes_pct	passes_total_distance	passes_progressive_distance	passes_completed_short	passes_short	passes_pct_short	passes_completed_medium	passes_medium	passes_pct_medium	passes_completed_long	passes_long	passes_pct_long	xa_net	assisted_shots	passes_into_final_third	passes_into_penalty_area	crosses_into_penalty_area	progressive_passes	passes_live	passes_dead	passes_free_kicks	through_balls	passes_pressure	passes_switches	crosses	corner_kicks	corner_kicks_in	corner_kicks_out	corner_kicks_straight	passes_ground	passes_low	passes_high	passes_left_foot	passes_right_foot	passes_head	throw_ins	passes_other_body	passes_offsides	passes_oob	passes_intercepted	passes_blocked	sca	sca_per90	sca_passes_live	sca_passes_dead	sca_dribbles	sca_shots	sca_fouled	gca	gca_per90	gca_passes_live	gca_passes_dead	gca_dribbles	gca_shots	gca_fouled	gca_og_for	tackles	tackles_won	tackles_def_3rd	tackles_mid_3rd	tackles_att_3rd	dribble_tackles	dribbles_vs	dribble_tackles_pct	dribbled_past	pressures	pressure_regains	pressure_regain_pct	pressures_def_3rd	pressures_mid_3rd	pressures_att_3rd	blocks	blocked_shots	blocked_shots_saves	blocked_passes	interceptions	clearances	errors	touches	touches_def_pen_area	touches_def_3rd	touches_mid_3rd	touches_att_3rd	touches_att_pen_area	touches_live_ball	dribbles_completed	dribbles	dribbles_completed_pct	players_dribbled_past	nutmegs	carries	carry_distance	carry_progressive_distance	pass_targets	passes_received	passes_received_pct	miscontrols	dispossessed	cards_yellow_red	fouls	fouled	offsides	pens_won	pens_conceded	own_goals	ball_recoveries	aerials_won	aerials_lost	aerials_won_pct
2044	Alessandro Schöpf	at AUT	FW,MF	Schalke 04	26-320	1994	9.0	4.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.02	0.0	0.03	0.02	0.03	4.8	4.0	0.0	0.0	0.0	0.83	0.0	0.0	0.0	0.03	-0.1	-0.1	153.0	177.0	86.4	2163.0	421.0	91.0	103.0	88.3	47.0	50.0	94.0	8.0	8.0	100.0	0.0	1.0	8.0	1.0	0.0	8.0	163.0	14.0	3.0	1.0	31.0	1.0	2.0	0.0	0.0	0.0	0.0	128.0	39.0	10.0	60.0	100.0	2.0	11.0	0.0	0.0	2.0	1.0	9.0	6.0	1.24	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	3.0	5.0	0.0	3.0	6.0	50.0	3.0	96.0	31.0	32.3	22.0	54.0	20.0	11.0	1.0	0.0	10.0	2.0	3.0	0.0	236.0	7.0	37.0	144.0	72.0	8.0	224.0	7.0	12.0	58.3	8.0	0.0	166.0	1044.0	544.0	212.0	157.0	74.1	7.0	15.0	0.0	5.0	8.0	2.0	0.0	0.0	0.0	40.0	7.0	7.0	50.0
2045	Jerdy Schouten	nl NED	MF	Bologna	23-346	1997	11.0	10.0	916.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.4	0.01	0.04	0.04	0.01	0.04	10.2	3.0	1.0	0.0	33.3	0.29	0.1	0.0	0.0	0.02	-0.1	-0.1	434.0	498.0	87.1	8798.0	2060.0	165.0	190.0	86.8	181.0	203.0	89.2	82.0	95.0	86.3	-0.4	10.0	56.0	2.0	0.0	42.0	488.0	10.0	6.0	0.0	69.0	18.0	2.0	2.0	0.0	1.0	1.0	367.0	64.0	67.0	32.0	433.0	22.0	0.0	4.0	3.0	2.0	7.0	9.0	16.0	1.57	14.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	22.0	10.0	18.0	0.0	7.0	18.0	38.9	11.0	168.0	51.0	30.4	64.0	85.0	19.0	19.0	5.0	0.0	14.0	22.0	14.0	0.0	604.0	33.0	161.0	350.0	120.0	1.0	595.0	23.0	31.0	74.2	24.0	0.0	400.0	1870.0	680.0	392.0	371.0	94.6	6.0	11.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0	127.0	9.0	15.0	37.5
2046	Nico Schulz	de GER	DF	Dortmund	27-266	1993	5.0	1.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.07	0.03	0.1	0.07	0.1	1.5	2.0	0.0	0.0	0.0	1.32	0.0	0.0	0.0	0.06	-0.1	-0.1	83.0	102.0	81.4	1483.0	449.0	33.0	37.0	89.2	38.0	44.0	86.4	10.0	17.0	58.8	0.0	1.0	8.0	0.0	0.0	12.0	95.0	7.0	3.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	86.0	5.0	11.0	75.0	21.0	1.0	4.0	0.0	0.0	2.0	3.0	2.0	2.0	1.32	2.0	0.0	0.0	0.0	0.0	1.0	0.66	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	0.0	3.0	0.0	3.0	22.0	12.0	54.5	4.0	12.0	6.0	2.0	1.0	0.0	1.0	2.0	3.0	0.0	124.0	4.0	28.0	76.0	32.0	4.0	117.0	0.0	3.0	0.0	0.0	0.0	85.0	344.0	202.0	88.0	84.0	95.5	1.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	21.0	2.0	1.0	66.7
2047	Alexander Schwolow	de GER	GK	Hertha BSC	28-204	1992	13.0	13.0	1170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379.0	487.0	77.8	11617.0	6343.0	50.0	51.0	98.0	181.0	182.0	99.5	148.0	254.0	58.3	0.0	1.0	3.0	0.0	0.0	0.0	347.0	140.0	29.0	0.0	25.0	15.0	0.0	0.0	0.0	0.0	0.0	288.0	18.0	181.0	79.0	337.0	0.0	0.0	57.0	5.0	9.0	3.0	1.0	1.0	0.08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	50.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	521.0	452.0	521.0	0.0	0.0	0.0	383.0	1.0	1.0	100.0	1.0	0.0	298.0	1456.0	744.0	273.0	273.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
2048	Matteo Scozzarella	it ITA	MF	Parma	32-201	1988	3.0	3.0	153.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.16	0.16	0.0	0.16	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	109.0	78.0	1923.0	413.0	23.0	24.0	95.8	37.0	39.0	94.9	24.0	44.0	54.5	-0.3	5.0	8.0	0.0	0.0	5.0	93.0	16.0	6.0	0.0	10.0	8.0	4.0	10.0	4.0	4.0	1.0	79.0	4.0	26.0	5.0	102.0	2.0	0.0	0.0	1.0	3.0	2.0	0.0	7.0	4.12	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	2.0	3.0	66.7	1.0	17.0	5.0	29.4	5.0	11.0	1.0	5.0	1.0	0.0	4.0	6.0	1.0	0.0	126.0	5.0	31.0	77.0	27.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	65.0	378.0	205.0	93.0	86.0	92.5	0.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
2049	Jacopo Segre	it ITA	MF	Torino	23-310	1997	4.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	0.0	0.56	0.05	0.62	0.56	0.62	0.7	3.0	0.0	0.0	0.0	4.58	0.0	0.0	0.0	0.13	-0.4	-0.4	27.0	28.0	96.4	342.0	84.0	19.0	19.0	100.0	8.0	9.0	88.9	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	27.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	2.0	0.0	1.0	25.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	4.58	1.0	0.0	0.0	2.0	0.0	1.0	1.53	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	13.0	2.0	15.4	6.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	6.0	26.0	8.0	4.0	38.0	1.0	2.0	50.0	1.0	0.0	27.0	77.0	33.0	37.0	32.0	86.5	0.0	1.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	100.0
2050	Davie Selke	de GER	FW	Werder Bremen	25-338	1995	6.0	1.0	175.0	2.0	0.0	0.0	0.0	2.0	0.0	1.03	0.0	1.03	1.03	1.03	0.4	0.4	0.2	0.2	0.1	0.3	0.2	0.3	1.9	4.0	3.0	0.0	75.0	2.06	1.54	0.5	0.67	0.1	1.6	1.6	35.0	59.0	59.3	474.0	135.0	20.0	30.0	66.7	10.0	17.0	58.8	2.0	4.0	50.0	-0.2	2.0	3.0	3.0	0.0	6.0	55.0	4.0	0.0	0.0	21.0	1.0	3.0	0.0	0.0	0.0	0.0	21.0	17.0	21.0	1.0	33.0	5.0	0.0	6.0	0.0	2.0	0.0	5.0	3.0	1.54	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	50.0	1.0	40.0	14.0	35.0	5.0	10.0	25.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	87.0	4.0	9.0	28.0	52.0	18.0	83.0	1.0	1.0	100.0	1.0	0.0	49.0	277.0	121.0	109.0	63.0	57.8	4.0	10.0	0.0	2.0	6.0	1.0	0.0	0.0	0.0	12.0	17.0	19.0	47.2
2051	Nélson Semedo	pt POR	DF	Wolves	27-037	1993	12.0	12.0	1049.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.6	0.2	0.05	0.02	0.07	0.05	0.07	11.7	10.0	3.0	0.0	30.0	0.86	0.26	0.0	0.0	0.06	-0.6	-0.6	539.0	676.0	79.7	8827.0	2636.0	323.0	360.0	89.7	153.0	192.0	79.7	57.0	95.0	60.0	-0.2	6.0	32.0	9.0	5.0	35.0	541.0	135.0	5.0	0.0	69.0	12.0	21.0	0.0	0.0	0.0	0.0	382.0	178.0	116.0	87.0	429.0	25.0	130.0	0.0	2.0	9.0	11.0	24.0	18.0	1.54	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	18.0	22.0	3.0	3.0	13.0	25.0	52.0	12.0	171.0	52.0	30.4	90.0	52.0	29.0	31.0	9.0	0.0	22.0	13.0	29.0	0.0	827.0	64.0	226.0	388.0	268.0	15.0	694.0	26.0	40.0	65.0	28.0	0.0	515.0	3475.0	2020.0	528.0	481.0	91.1	10.0	14.0	0.0	20.0	11.0	1.0	0.0	1.0	1.0	98.0	13.0	16.0	44.8
2052	Léo Sena	br BRA	MF	Spezia	24-358	1995	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	100.0	149.0	32.0	3.0	3.0	100.0	4.0	4.0	100.0	1.0	1.0	100.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	1.0	8.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	9.0	25.0	4.0	9.0	9.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2053	Stefano Sensi	it ITA	MF	Inter	25-140	1995	7.0	1.0	218.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.1	0.19	0.04	0.23	0.19	0.23	2.4	8.0	3.0	0.0	37.5	3.3	1.24	0.0	0.0	0.06	-0.5	-0.5	118.0	146.0	80.8	1945.0	597.0	64.0	71.0	90.1	45.0	55.0	81.8	8.0	19.0	42.1	-0.1	3.0	10.0	0.0	0.0	13.0	124.0	22.0	3.0	0.0	18.0	4.0	4.0	12.0	3.0	2.0	0.0	106.0	19.0	21.0	19.0	119.0	3.0	5.0	0.0	1.0	2.0	1.0	1.0	16.0	6.61	10.0	2.0	1.0	2.0	1.0	4.0	1.65	0.0	2.0	0.0	2.0	0.0	0.0	8.0	6.0	3.0	3.0	2.0	2.0	6.0	33.3	4.0	53.0	15.0	28.3	16.0	22.0	15.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	184.0	3.0	26.0	81.0	85.0	3.0	164.0	6.0	11.0	54.5	6.0	0.0	140.0	683.0	388.0	144.0	129.0	89.6	7.0	3.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0
2054	Jaime Seoane	es ESP	MF	Huesca	23-336	1997	8.0	5.0	456.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.09	0.09	0.18	0.09	0.18	5.1	5.0	1.0	0.0	20.0	0.99	0.2	0.0	0.0	0.09	-0.5	-0.5	155.0	200.0	77.5	3372.0	637.0	52.0	66.0	78.8	65.0	77.0	84.4	36.0	49.0	73.5	-0.5	4.0	19.0	2.0	1.0	14.0	196.0	4.0	2.0	0.0	39.0	12.0	6.0	0.0	0.0	0.0	0.0	133.0	31.0	36.0	20.0	162.0	15.0	0.0	1.0	0.0	8.0	1.0	9.0	6.0	1.18	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	12.0	6.0	10.0	0.0	6.0	17.0	35.3	11.0	116.0	31.0	26.7	46.0	60.0	10.0	7.0	2.0	0.0	5.0	2.0	4.0	0.0	251.0	7.0	52.0	166.0	55.0	13.0	247.0	4.0	6.0	66.7	4.0	0.0	173.0	1148.0	652.0	185.0	168.0	90.8	6.0	9.0	0.0	14.0	6.0	1.0	0.0	1.0	0.0	46.0	4.0	3.0	57.1
2055	Luigi Sepe	it ITA	GK	Parma	29-229	1991	14.0	14.0	1260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379.0	495.0	76.6	12357.0	8154.0	60.0	61.0	98.4	142.0	147.0	96.6	173.0	283.0	61.1	0.0	0.0	9.0	0.0	0.0	1.0	332.0	163.0	45.0	0.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	239.0	28.0	228.0	306.0	89.0	0.0	0.0	75.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	519.0	474.0	518.0	2.0	0.0	0.0	357.0	0.0	0.0	0.0	0.0	0.0	215.0	989.0	740.0	217.0	217.0	100.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
2056	Suat Serdar	de GER	MF	Schalke 04	23-256	1997	8.0	8.0	576.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.16	0.16	0.0	0.16	0.4	0.4	0.3	0.06	0.05	0.11	0.06	0.11	6.4	10.0	3.0	0.0	30.0	1.56	0.47	0.0	0.0	0.04	-0.4	-0.4	143.0	201.0	71.1	2955.0	646.0	55.0	77.0	71.4	52.0	63.0	82.5	31.0	45.0	68.9	0.7	3.0	16.0	2.0	0.0	15.0	196.0	5.0	2.0	0.0	58.0	5.0	5.0	0.0	0.0	0.0	0.0	134.0	35.0	32.0	13.0	171.0	7.0	1.0	4.0	3.0	6.0	5.0	8.0	12.0	1.87	9.0	0.0	0.0	1.0	2.0	1.0	0.16	1.0	0.0	0.0	0.0	0.0	0.0	20.0	10.0	3.0	15.0	2.0	7.0	18.0	38.9	11.0	97.0	32.0	33.0	28.0	55.0	14.0	12.0	3.0	0.0	9.0	7.0	7.0	0.0	302.0	11.0	55.0	189.0	77.0	17.0	298.0	7.0	14.0	50.0	8.0	0.0	210.0	1250.0	688.0	227.0	189.0	83.3	15.0	15.0	0.0	9.0	14.0	1.0	1.0	0.0	1.0	55.0	6.0	9.0	40.0
2057	Ryan Sessegnon	eng ENG	DF	Hoffenheim	20-219	2000	10.0	8.0	736.0	2.0	2.0	0.0	0.0	2.0	0.0	0.24	0.24	0.49	0.24	0.49	0.3	0.3	0.5	0.04	0.07	0.11	0.04	0.11	8.2	2.0	2.0	0.0	100.0	0.24	0.24	1.0	1.0	0.14	0.7	0.7	310.0	401.0	77.3	5527.0	2227.0	133.0	146.0	91.1	146.0	188.0	77.7	27.0	47.0	57.4	1.5	4.0	25.0	6.0	3.0	37.0	337.0	64.0	3.0	0.0	38.0	11.0	29.0	0.0	0.0	0.0	0.0	245.0	83.0	73.0	287.0	34.0	14.0	61.0	0.0	2.0	4.0	16.0	13.0	7.0	0.98	7.0	0.0	0.0	0.0	0.0	2.0	0.28	2.0	0.0	0.0	0.0	0.0	0.0	22.0	15.0	12.0	7.0	3.0	4.0	10.0	40.0	6.0	130.0	50.0	38.5	48.0	48.0	34.0	22.0	0.0	0.0	22.0	6.0	18.0	0.0	496.0	31.0	145.0	245.0	135.0	15.0	433.0	5.0	10.0	50.0	5.0	1.0	296.0	1709.0	958.0	327.0	290.0	88.7	11.0	14.0	0.0	18.0	4.0	4.0	0.0	0.0	0.0	69.0	5.0	7.0	41.7
2058	Nils Seufert	de GER	MF	Arminia	23-324	1997	7.0	2.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.02	0.04	0.06	0.02	0.06	2.8	1.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.04	0.0	0.0	103.0	120.0	85.8	1508.0	344.0	59.0	63.0	93.7	36.0	40.0	90.0	5.0	9.0	55.6	-0.1	2.0	10.0	1.0	0.0	9.0	114.0	6.0	4.0	0.0	27.0	1.0	2.0	1.0	0.0	1.0	0.0	80.0	26.0	14.0	19.0	88.0	9.0	1.0	0.0	0.0	1.0	2.0	4.0	4.0	1.44	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	5.0	3.0	1.0	7.0	14.3	6.0	66.0	15.0	22.7	9.0	35.0	22.0	3.0	1.0	0.0	2.0	2.0	5.0	0.0	155.0	6.0	30.0	86.0	48.0	6.0	149.0	3.0	4.0	75.0	3.0	1.0	81.0	373.0	196.0	118.0	100.0	84.7	2.0	6.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	25.0	3.0	2.0	60.0
2059	Edgar Sevikyan	ru RUS	MF	Levante	19-137	2001	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	60.0	35.0	3.0	2.0	3.0	66.7	1.0	1.0	100.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	3.0	1.0	0.0	6.0	1.0	1.0	100.0	1.0	0.0	5.0	27.0	19.0	4.0	4.0	100.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
2060	Jamie Shackleton	eng ENG	MF,DF	Leeds United	21-076	1999	6.0	1.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.1	0.1	0.0	0.1	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	94.0	87.2	1291.0	308.0	43.0	51.0	84.3	34.0	35.0	97.1	3.0	4.0	75.0	-0.3	2.0	4.0	1.0	1.0	3.0	84.0	10.0	1.0	0.0	15.0	1.0	2.0	0.0	0.0	0.0	0.0	67.0	19.0	8.0	23.0	55.0	3.0	9.0	1.0	0.0	1.0	0.0	3.0	4.0	1.66	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	1.0	0.0	0.0	4.0	0.0	4.0	39.0	6.0	15.4	13.0	16.0	10.0	5.0	1.0	0.0	4.0	3.0	4.0	0.0	117.0	6.0	22.0	51.0	49.0	6.0	107.0	1.0	3.0	33.3	3.0	0.0	71.0	335.0	189.0	100.0	73.0	73.0	4.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	18.0	3.0	2.0	60.0
2061	Xherdan Shaqiri	ch SUI	FW,MF	Liverpool	29-074	1991	2.0	0.0	53.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	0.0	1.7	0.0	0.0	0.6	0.0	0.98	0.98	0.0	0.98	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	29.0	82.8	333.0	101.0	15.0	16.0	93.8	8.0	10.0	80.0	1.0	1.0	100.0	0.4	1.0	1.0	1.0	0.0	2.0	27.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	23.0	3.0	3.0	21.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.4	2.0	0.0	0.0	0.0	0.0	1.0	1.7	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	4.0	66.7	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	9.0	13.0	12.0	1.0	32.0	2.0	2.0	100.0	2.0	0.0	23.0	94.0	44.0	26.0	22.0	84.6	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
2062	Billy Sharp	eng ENG	FW,MF	Sheffield Utd	34-322	1986	5.0	2.0	191.0	1.0	0.0	1.0	1.0	0.0	0.0	0.47	0.0	0.47	0.0	0.0	1.1	0.4	0.0	0.53	0.0	0.53	0.17	0.17	2.1	2.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.18	-0.1	-0.4	25.0	35.0	71.4	324.0	41.0	14.0	19.0	73.7	8.0	10.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	32.0	3.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	24.0	7.0	4.0	7.0	22.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	46.0	16.0	34.8	4.0	15.0	27.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	57.0	0.0	4.0	14.0	41.0	15.0	53.0	2.0	5.0	40.0	2.0	0.0	39.0	324.0	171.0	74.0	44.0	59.5	4.0	6.0	0.0	4.0	4.0	5.0	0.0	0.0	0.0	4.0	5.0	7.0	41.7
2063	Luke Shaw	eng ENG	DF	Manchester Utd	25-164	1995	9.0	9.0	755.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.12	0.12	0.0	0.12	0.0	0.0	0.8	0.0	0.1	0.1	0.0	0.1	8.4	1.0	1.0	0.0	100.0	0.12	0.12	0.0	0.0	0.02	0.0	0.0	431.0	542.0	79.5	6661.0	2869.0	243.0	260.0	93.5	150.0	192.0	78.1	26.0	60.0	43.3	0.2	11.0	29.0	6.0	2.0	41.0	447.0	95.0	10.0	0.0	80.0	11.0	21.0	15.0	4.0	7.0	4.0	363.0	71.0	108.0	414.0	40.0	10.0	70.0	1.0	0.0	8.0	9.0	19.0	20.0	2.38	11.0	7.0	0.0	0.0	2.0	3.0	0.36	1.0	1.0	0.0	0.0	1.0	0.0	24.0	16.0	12.0	7.0	5.0	10.0	15.0	66.7	5.0	109.0	44.0	40.4	36.0	55.0	18.0	23.0	2.0	0.0	21.0	5.0	18.0	1.0	620.0	27.0	156.0	289.0	219.0	7.0	527.0	14.0	19.0	73.7	14.0	2.0	375.0	2316.0	1414.0	405.0	370.0	91.4	2.0	5.0	0.0	10.0	7.0	1.0	0.0	0.0	1.0	84.0	7.0	8.0	46.7
2064	Jonjo Shelvey	eng ENG	MF	Newcastle Utd	28-300	1992	8.0	8.0	701.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.7	0.1	0.09	0.19	0.1	0.19	7.8	13.0	3.0	4.0	23.1	1.67	0.39	0.0	0.0	0.06	-0.8	-0.8	328.0	453.0	72.4	8273.0	2188.0	87.0	109.0	79.8	150.0	180.0	83.3	87.0	155.0	56.1	-0.7	12.0	43.0	11.0	2.0	34.0	404.0	49.0	22.0	1.0	49.0	49.0	14.0	18.0	7.0	4.0	3.0	235.0	67.0	151.0	46.0	375.0	25.0	1.0	1.0	0.0	7.0	7.0	9.0	19.0	2.44	12.0	6.0	0.0	1.0	0.0	3.0	0.39	2.0	1.0	0.0	0.0	0.0	0.0	16.0	10.0	8.0	7.0	1.0	4.0	15.0	26.7	11.0	110.0	20.0	18.2	39.0	51.0	20.0	11.0	5.0	1.0	6.0	4.0	13.0	0.0	513.0	17.0	139.0	301.0	106.0	8.0	461.0	6.0	7.0	85.7	7.0	0.0	296.0	1740.0	812.0	359.0	344.0	95.8	2.0	2.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	67.0	6.0	7.0	46.2
